,UniqueTowID,Survey,TowNum,Region,Stratum,Grid_ID,Common_name,Scientific_name,NumberCaught,catch_sum,Weight,weight_sum,Catch_Weight_Type,Catch_Weight_Unit,Subsample_Weight,Male_weights,female_weights,station_code,Start_Date,End_Date,start_lat,start_lon,end_lat,end_lon,start_depth,end_depth,avg_depth,Tow_Time,Tow_LengthNM,Catch_seq,Tow_Time_Exp,Std_dur,EXP_Catch,EXP_Weight,Year,Water_Temp_DegC,Salinity_psu
2720,3806519,FL16,33,2,3,310,lobster american,Homarus americanus,239,239,51,51,WH,KG,#N/A,23.07,27.93,R,10/5/2016 4:00:00,10/5/2016 4:00:00,43.6941,-69.6545,43.70628,-69.64845,46.4,44,#N/A,20,0.8217,7204880,1,20,239,51,2016,10.2,20.25
2721,3806520,FL16,34,2,4,476,lobster american,Homarus americanus,13,13,4.26,4.26,WH,KG,#N/A,1.03,3.23,R,10/6/2016 4:00:00,10/6/2016 4:00:00,43.63683,-69.54557,43.64617,-69.53903,70.1,74.2,#N/A,15,0.6458,7204900,1.333333333,20,17.33333333,5.68,2016,10.3,33.1
2722,3806521,FL16,35,2,4,438,lobster american,Homarus americanus,6,6,2.11,2.11,WH,KG,#N/A,0.69,1.42,R,10/6/2016 4:00:00,10/6/2016 4:00:00,43.65675,-69.4558,43.66717,-69.44252,67.5,62,#N/A,20,0.88,7204931,1,20,6,2.11,2016,8.8,28.08
2723,3806522,FL16,36,2,3,279,lobster american,Homarus americanus,76,76,23.41,23.41,WH,KG,#N/A,14.25,9.16,R,10/6/2016 4:00:00,10/6/2016 4:00:00,43.7194,-69.45382,43.73328,-69.44898,55.3,54.6,#N/A,20,0.8871,7204948,1,20,76,23.41,2016,10.2,32.59
2724,3806523,FL16,37,2,3,238,lobster american,Homarus americanus,41,41,8.24,8.24,WH,KG,#N/A,3.66,4.58,NR,10/6/2016 4:00:00,10/6/2016 4:00:00,43.73932,-69.49973,43.75303,-69.49917,55.2,60.1,#N/A,20,0.8504,7204966,1,20,41,8.24,2016,10.3,32.94
2725,3806524,FL16,38,2,2,121,lobster american,Homarus americanus,229,229,42.94,42.94,WH,KG,#N/A,22.92,20.02,R,10/7/2016 4:00:00,10/7/2016 4:00:00,43.80968,-69.43665,43.80327,-69.44255,34.6,34.8,#N/A,12,0.4846,7204980,1.666666667,20,381.6666667,71.56666667,2016,10.8,32.94
2726,3807313,FL16,39,3,3,541,lobster american,Homarus americanus,462,462,88.41,88.41,WH,KG,#N/A,40.32,48.09,R,10/11/2016 4:00:00,10/11/2016 4:00:00,43.77425,-69.2214,43.76267,-69.21485,45.7,49.9,#N/A,18,0.7715,7207047,1.111111111,20,513.3333333,98.23333333,2016,11.1,33.27
2727,3807314,FL16,40,3,3,572,lobster american,Homarus americanus,519,519,123.56,123.56,WH,KG,#N/A,61.27,62.29,R,10/11/2016 4:00:00,10/11/2016 4:00:00,43.75498,-69.07012,43.744,-69.082,50.5,50.3,#N/A,20,0.8509,7207068,1,20,519,123.56,2016,11.4,33.26
2728,3807315,FL16,41,3,2,433,lobster american,Homarus americanus,632,633,87.41,87.76,WH,KG,#N/A,40.56,46.85,R,10/11/2016 4:00:00,10/11/2016 4:00:00,43.85013,-69.10908,43.83633,-69.11302,33,35.9,#N/A,20,0.8487,7207089,1,20,632,87.41,2016,11.8,32.94
2729,3807315,FL16,41,3,2,433,lobster american,Homarus americanus,1,#N/A,0.35,#N/A,WH,KG,#N/A,#N/A,#N/A,R,10/11/2016 4:00:00,10/11/2016 4:00:00,43.85013,-69.10908,43.83633,-69.11302,33,35.9,#N/A,20,0.8487,7215272,1,20,1,0.35,2016,11.8,32.94
2730,3807316,FL16,42,3,2,346,lobster american,Homarus americanus,777,777,134.72,134.72,WH,KG,#N/A,67.73,66.99,R,10/11/2016 4:00:00,10/11/2016 4:00:00,43.8891,-69.22453,43.89408,-69.21883,30.5,30.2,#N/A,10,0.4253,7207108,2,20,1554,269.44,2016,12.3,32.89
2731,3807317,FL16,43,3,2,155,lobster american,Homarus americanus,777,778,177.36,177.81,WH,KG,#N/A,96.07,81.29,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.11522,-68.97543,44.12418,-68.96158,40,45,#N/A,20,0.8396,7207132,1,20,777,177.36,2016,13.3,32.62
2732,3807317,FL16,43,3,2,155,lobster american,Homarus americanus,1,#N/A,0.45,#N/A,WH,KG,#N/A,#N/A,0.45,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.11522,-68.97543,44.12418,-68.96158,40,45,#N/A,20,0.8396,7215273,1,20,1,0.45,2016,13.3,32.62
2733,3807318,FL16,44,3,1,67,lobster american,Homarus americanus,49,49,18.74,18.74,WH,KG,#N/A,15.32,3.42,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.25302,-68.80655,44.24255,-68.79318,13.4,15,#N/A,20,0.8565,7207148,1,20,49,18.74,2016,13.6,32.36
2734,3807319,FL16,45,3,1,26,lobster american,Homarus americanus,14,14,9.8,9.8,WH,KG,#N/A,8.77,1.03,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.29697,-68.80015,44.29073,-68.78252,17.2,22.6,#N/A,20,0.8507,7208979,1,20,14,9.8,2016,13.5,32.52
2735,3807320,FL16,46,3,1,124,lobster american,Homarus americanus,267,267,40.89,40.89,WH,KG,#N/A,25.56,15.33,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.15123,-69.07248,44.16232,-69.0741,11.1,12,#N/A,16,0.7626,7208994,1.25,20,333.75,51.1125,2016,13.8,32.18
2736,3807321,FL16,47,3,2,127,lobster american,Homarus americanus,298,298,62.14,62.14,WH,KG,#N/A,33.78,28.36,R,10/12/2016 4:00:00,10/12/2016 4:00:00,44.14298,-69.00793,44.15628,-69.00603,31.8,31.4,#N/A,20,0.8112,7209011,1,20,298,62.14,2016,13.3,32.22
2737,3807322,FL16,48,3,4,741,lobster american,Homarus americanus,49,49,23.27,23.27,WH,KG,#N/A,8.24,15.03,NR,10/13/2016 4:00:00,10/13/2016 4:00:00,43.60998,-69.04263,43.60665,-69.06098,69.8,87.6,#N/A,20,0.8393,7209030,1,20,49,23.27,2016,10.8,33.35
2738,3807323,FL16,49,3,4,786,lobster american,Homarus americanus,8,8,6.46,6.46,WH,KG,#N/A,0.39,6.07,NR,10/13/2016 4:00:00,10/13/2016 4:00:00,43.5628,-69.05653,43.55198,-69.04457,77.5,68.1,#N/A,20,0.8339,7209048,1,20,8,6.46,2016,10.7,33.61
2739,3807324,FL16,50,3,4,709,lobster american,Homarus americanus,69,69,24.48,24.48,WH,KG,#N/A,9.34,15.14,RA,10/13/2016 4:00:00,10/13/2016 4:00:00,43.65043,-68.90577,43.64353,-68.92112,63.5,64,#N/A,20,0.7974,7209070,1,20,69,24.48,2016,11.3,33.2
2740,3807325,FL16,51,3,3,555,lobster american,Homarus americanus,309,309,83.4,83.4,WH,KG,#N/A,36.66,46.74,R,10/14/2016 4:00:00,10/14/2016 4:00:00,43.77478,-68.78615,43.7624,-68.78647,58.1,57.8,#N/A,20,0.7924,7209089,1,20,309,83.4,2016,11.5,33
2741,3807326,FL16,52,3,3,532,lobster american,Homarus americanus,2,219,2.82,69.25,WH,KG,#N/A,#N/A,#N/A,R,10/14/2016 4:00:00,10/14/2016 4:00:00,43.7903,-68.7054,43.78033,-68.69675,57.7,58.2,#N/A,18,0.7216,7215274,1.111111111,20,2.222222222,3.133333333,2016,11.3,33.67
2742,3807326,FL16,52,3,3,532,lobster american,Homarus americanus,217,#N/A,66.43,#N/A,WH,KG,#N/A,35.33,31.1,R,10/14/2016 4:00:00,10/14/2016 4:00:00,43.7903,-68.7054,43.78033,-68.69675,57.7,58.2,#N/A,18,0.7216,7212500,1.111111111,20,241.1111111,73.81111111,2016,11.3,33.67
2743,3807327,FL16,53,3,3,382,lobster american,Homarus americanus,1,325,0.72,70,WH,KG,#N/A,#N/A,0.72,NR,10/14/2016 4:00:00,10/14/2016 4:00:00,43.88777,-68.68267,43.89365,-68.67227,50.6,51.1,#N/A,16,0.5898,7215275,1.25,20,1.25,0.9,2016,12.3,33.58
2744,3807327,FL16,53,3,3,382,lobster american,Homarus americanus,324,#N/A,69.28,#N/A,WH,KG,#N/A,35.69,33.59,NR,10/14/2016 4:00:00,10/14/2016 4:00:00,43.88777,-68.68267,43.89365,-68.67227,50.6,51.1,#N/A,16,0.5898,7212521,1.25,20,405,86.6,2016,12.3,33.58
2745,3807328,FL16,54,3,3,364,lobster american,Homarus americanus,466,466,108.35,108.35,WH,KG,#N/A,48.05,60.3,R,10/14/2016 4:00:00,10/14/2016 4:00:00,43.9157,-68.65555,43.90487,-68.65283,51.5,52.2,#N/A,17,0.6782,7212543,1.176470588,20,548.2352941,127.4705882,2016,12.3,33.57
2746,3807329,FL16,55,3,2,247,lobster american,Homarus americanus,1,1041,0.74,179.12,WH,KG,#N/A,#N/A,0.74,R,10/15/2016 4:00:00,10/15/2016 4:00:00,43.97563,-68.77745,43.98532,-68.77072,33.6,34,#N/A,17,0.7116,7215276,1.176470588,20,1.176470588,0.870588235,2016,12.8,32.92
2747,3807329,FL16,55,3,2,247,lobster american,Homarus americanus,1040,#N/A,178.38,#N/A,WH,KG,#N/A,84.54,93.84,R,10/15/2016 4:00:00,10/15/2016 4:00:00,43.97563,-68.77745,43.98532,-68.77072,33.6,34,#N/A,17,0.7116,7212565,1.176470588,20,1223.529412,209.8588235,2016,12.8,32.92
2748,3807330,FL16,56,3,1,133,lobster american,Homarus americanus,101,101,33.78,33.78,WH,KG,#N/A,22.57,11.21,R,10/15/2016 4:00:00,10/15/2016 4:00:00,44.15352,-68.78753,44.16273,-68.79717,9.1,13.6,#N/A,17,0.7159,7212584,1.176470588,20,118.8235294,39.74117647,2016,13.3,32.29
2749,3808495,FL16,57,4,4,707,lobster american,Homarus americanus,36,36,25.17,25.17,WH,KG,#N/A,9.92,15.25,R,10/17/2016 4:00:00,10/17/2016 4:00:00,43.83193,-68.47865,43.84503,-68.47435,80.4,73.4,#N/A,20,0.8344,7215292,1,20,36,25.17,2016,11,33.89
2750,3808496,FL16,58,4,4,638,lobster american,Homarus americanus,1,81,1.11,32.4,WH,KG,#N/A,#N/A,1.11,R,10/17/2016 4:00:00,10/17/2016 4:00:00,43.91598,-68.41692,43.92387,-68.40752,58,58.7,#N/A,16,0.6521,7218710,1.25,20,1.25,1.3875,2016,11.9,32.34
2751,3808496,FL16,58,4,4,638,lobster american,Homarus americanus,80,#N/A,31.29,#N/A,WH,KG,#N/A,13.37,17.92,R,10/17/2016 4:00:00,10/17/2016 4:00:00,43.91598,-68.41692,43.92387,-68.40752,58,58.7,#N/A,16,0.6521,7215305,1.25,20,100,39.1125,2016,11.9,32.34
2752,3808497,FL16,59,4,3,542,lobster american,Homarus americanus,1,495,1.16,136.1,WH,KG,#N/A,#N/A,1.16,R,10/17/2016 4:00:00,10/17/2016 4:00:00,43.99105,-68.44115,43.97727,-68.44565,46.8,48.8,#N/A,20,0.8724,7218711,1,20,1,1.16,2016,12.3,33.38
2753,3808497,FL16,59,4,3,542,lobster american,Homarus americanus,494,#N/A,134.94,#N/A,WH,KG,#N/A,60.59,74.35,R,10/17/2016 4:00:00,10/17/2016 4:00:00,43.99105,-68.44115,43.97727,-68.44565,46.8,48.8,#N/A,20,0.8724,7215328,1,20,494,134.94,2016,12.3,33.38
2754,3808498,FL16,60,4,1,90,lobster american,Homarus americanus,209,209,58.96,58.96,WH,KG,#N/A,40.86,18.1,R,10/18/2016 4:00:00,10/18/2016 4:00:00,44.27902,-68.51802,44.29232,-68.51948,15,16.6,#N/A,20,0.8437,7215344,1,20,209,58.96,2016,13.5,32.62
2755,3808499,FL16,61,4,1,36,lobster american,Homarus americanus,10,10,4.45,4.45,WH,KG,#N/A,2.52,1.93,R,10/18/2016 4:00:00,10/18/2016 4:00:00,44.36097,-68.48455,44.37488,-68.48623,18,16,#N/A,20,0.8395,7215359,1,20,10,4.45,2016,13.4,32.6
2756,3808500,FL16,62,4,1,110,lobster american,Homarus americanus,1,300,0.8,65.02,WH,KG,#N/A,#N/A,0.8,R,10/18/2016 4:00:00,10/18/2016 4:00:00,44.2777,-68.47455,44.27087,-68.46235,16.6,18,#N/A,16,0.68,7218717,1.25,20,1.25,1,2016,13.2,32.7
2757,3808500,FL16,62,4,1,110,lobster american,Homarus americanus,299,#N/A,64.22,#N/A,WH,KG,#N/A,40.25,23.97,R,10/18/2016 4:00:00,10/18/2016 4:00:00,44.2777,-68.47455,44.27087,-68.46235,16.6,18,#N/A,16,0.68,7215373,1.25,20,373.75,80.275,2016,13.2,32.7
2758,3808501,FL16,63,4,3,437,lobster american,Homarus americanus,336,337,93.44,93.77,WH,KG,#N/A,42.04,51.4,R,10/19/2016 4:00:00,10/19/2016 4:00:00,44.04577,-68.26232,44.0517,-68.24983,51.5,50.6,#N/A,16,0.724,7215398,1.25,20,420,116.8,2016,12.4,33.3
2759,3808501,FL16,63,4,3,437,lobster american,Homarus americanus,1,#N/A,0.33,#N/A,WH,KG,#N/A,#N/A,0.33,R,10/19/2016 4:00:00,10/19/2016 4:00:00,44.04577,-68.26232,44.0517,-68.24983,51.5,50.6,#N/A,16,0.724,7218718,1.25,20,1.25,0.4125,2016,12.4,33.3
2760,3808502,FL16,64,4,3,572,lobster american,Homarus americanus,170,172,58.03,59.78,WH,KG,#N/A,27.81,30.22,R,10/19/2016 4:00:00,10/19/2016 4:00:00,43.97273,-68.33445,43.98053,-68.32612,54.4,56.1,#N/A,15,0.6163,7220120,1.333333333,20,226.6666667,77.37333333,2016,12.3,33.51
2761,3808502,FL16,64,4,3,572,lobster american,Homarus americanus,2,#N/A,1.75,#N/A,WH,KG,#N/A,#N/A,1.75,R,10/19/2016 4:00:00,10/19/2016 4:00:00,43.97273,-68.33445,43.98053,-68.32612,54.4,56.1,#N/A,15,0.6163,7221556,1.333333333,20,2.666666667,2.333333333,2016,12.3,33.51
2762,3808503,FL16,65,4,4,620,lobster american,Homarus americanus,219,221,82.72,84.62,WH,KG,#N/A,37.74,44.98,RA,10/19/2016 4:00:00,10/19/2016 4:00:00,43.93465,-68.32198,43.94755,-68.31543,63.8,67.5,#N/A,20,0.8356,7220144,1,20,219,82.72,2016,11.9,33.67
2763,3808503,FL16,65,4,4,620,lobster american,Homarus americanus,2,#N/A,1.9,#N/A,WH,KG,#N/A,#N/A,1.9,RA,10/19/2016 4:00:00,10/19/2016 4:00:00,43.93465,-68.32198,43.94755,-68.31543,63.8,67.5,#N/A,20,0.8356,7221558,1,20,2,1.9,2016,11.9,33.67
2764,3808504,FL16,66,4,4,623,lobster american,Homarus americanus,178,178,77.01,77.01,WH,KG,#N/A,31.09,45.92,RA,10/19/2016 4:00:00,10/19/2016 4:00:00,43.9437,-68.24888,43.93532,-68.2588,62.3,63.1,#N/A,16,0.6908,7220162,1.25,20,222.5,96.2625,2016,11.9,33.7
2765,3808505,FL16,67,4,3,293,lobster american,Homarus americanus,540,541,105.34,106.36,WH,KG,#N/A,38.65,66.69,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.14007,-68.11903,44.13133,-68.13243,45.9,45.4,#N/A,20,0.7991,7220187,1,20,540,105.34,2016,12.5,33.14
2766,3808505,FL16,67,4,3,293,lobster american,Homarus americanus,1,#N/A,1.02,#N/A,WH,KG,#N/A,#N/A,1.02,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.14007,-68.11903,44.13133,-68.13243,45.9,45.4,#N/A,20,0.7991,7221559,1,20,1,1.02,2016,12.5,33.14
2767,3808506,FL16,68,4,3,357,lobster american,Homarus americanus,171,172,48.1,49.02,WH,KG,#N/A,16.53,31.57,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.10422,-68.08223,44.11013,-68.07408,53.6,54.9,#N/A,13,0.5176,7220203,1.538461538,20,263.0769231,74,2016,12.4,33.25
2768,3808506,FL16,68,4,3,357,lobster american,Homarus americanus,1,#N/A,0.92,#N/A,WH,KG,#N/A,#N/A,0.92,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.10422,-68.08223,44.11013,-68.07408,53.6,54.9,#N/A,13,0.5176,7221560,1.538461538,20,1.538461538,1.415384615,2016,12.4,33.25
2769,3808507,FL16,69,4,3,245,lobster american,Homarus americanus,366,367,93.98,95.05,WH,KG,#N/A,33.9,60.08,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.16895,-68.05303,44.17977,-68.05543,45.5,45.5,#N/A,16,0.6745,7220225,1.25,20,457.5,117.475,2016,12.5,33.07
2770,3808507,FL16,69,4,3,245,lobster american,Homarus americanus,1,#N/A,1.07,#N/A,WH,KG,#N/A,#N/A,1.07,R,10/20/2016 4:00:00,10/20/2016 4:00:00,44.16895,-68.05303,44.17977,-68.05543,45.5,45.5,#N/A,16,0.6745,7221561,1.25,20,1.25,1.3375,2016,12.5,33.07
2771,3808508,FL16,70,4,2,158,lobster american,Homarus americanus,798,799,125.66,126.27,WH,KG,41.82,51.18,74.48,NR,10/20/2016 4:00:00,10/20/2016 4:00:00,44.22535,-68.1329,44.23928,-68.13373,35,37.1,#N/A,20,0.8444,7220251,1,20,798,125.66,2016,12.4,32.82
2772,3808508,FL16,70,4,2,158,lobster american,Homarus americanus,1,#N/A,0.61,#N/A,WH,KG,#N/A,#N/A,0.61,NR,10/20/2016 4:00:00,10/20/2016 4:00:00,44.22535,-68.1329,44.23928,-68.13373,35,37.1,#N/A,20,0.8444,7221562,1,20,1,0.61,2016,12.4,32.82
2773,3808509,FL16,71,4,2,102,lobster american,Homarus americanus,727,728,117.15,118.22,WH,KG,#N/A,59.32,57.83,NR,10/21/2016 4:00:00,10/21/2016 4:00:00,44.28428,-68.13077,44.29788,-68.12953,34.8,34.2,#N/A,20,0.8642,7220269,1,20,727,117.15,2016,12.5,32.99
2774,3808509,FL16,71,4,2,102,lobster american,Homarus americanus,1,#N/A,1.07,#N/A,WH,KG,#N/A,#N/A,1.07,NR,10/21/2016 4:00:00,10/21/2016 4:00:00,44.28428,-68.13077,44.29788,-68.12953,34.8,34.2,#N/A,20,0.8642,7221563,1,20,1,1.07,2016,12.5,32.99
2775,3809274,FL16,72,5,4,746,lobster american,Homarus americanus,28,28,25.87,25.87,WH,KG,#N/A,5.89,19.98,NR,10/25/2016 4:00:00,10/25/2016 4:00:00,44.17205,-67.74853,44.16273,-67.7345,122,110,#N/A,20,0.8495,7254174,1,20,28,25.87,2016,11.4,34.07
2776,3809275,FL16,73,5,2,459,lobster american,Homarus americanus,6,616,5.8,148.2,WH,KG,#N/A,#N/A,5.8,R,10/25/2016 4:00:00,10/25/2016 4:00:00,44.35912,-67.69673,44.36823,-67.68178,33.8,32.5,#N/A,20,0.8562,7254413,1,20,6,5.8,2016,12.3,33.33
2777,3809275,FL16,73,5,2,459,lobster american,Homarus americanus,610,#N/A,142.4,#N/A,WH,KG,#N/A,70.54,71.86,R,10/25/2016 4:00:00,10/25/2016 4:00:00,44.35912,-67.69673,44.36823,-67.68178,33.8,32.5,#N/A,20,0.8562,7254196,1,20,610,142.4,2016,12.3,33.33
2778,3809276,FL16,74,5,3,527,lobster american,Homarus americanus,5,488,6.4,136.67,WH,KG,#N/A,#N/A,6.4,R,10/26/2016 4:00:00,10/26/2016 4:00:00,44.33612,-67.61357,44.32717,-67.62495,47.7,45.1,#N/A,17,0.7376,7254414,1.176470588,20,5.882352941,7.529411765,2016,12.1,33.47
2779,3809276,FL16,74,5,3,527,lobster american,Homarus americanus,483,#N/A,130.27,#N/A,WH,KG,#N/A,65.91,64.36,R,10/26/2016 4:00:00,10/26/2016 4:00:00,44.33612,-67.61357,44.32717,-67.62495,47.7,45.1,#N/A,17,0.7376,7254217,1.176470588,20,568.2352941,153.2588235,2016,12.1,33.47
2780,3809277,FL16,75,5,3,557,lobster american,Homarus americanus,376,377,108.52,109.2,WH,KG,#N/A,53.4,55.12,NR,10/26/2016 4:00:00,10/26/2016 4:00:00,44.31098,-67.67442,44.30435,-67.68912,43.9,43.7,#N/A,18,0.7854,7254238,1.111111111,20,417.7777778,120.5777778,2016,11.9,33.65
2781,3809277,FL16,75,5,3,557,lobster american,Homarus americanus,1,#N/A,0.68,#N/A,WH,KG,#N/A,#N/A,0.68,NR,10/26/2016 4:00:00,10/26/2016 4:00:00,44.31098,-67.67442,44.30435,-67.68912,43.9,43.7,#N/A,18,0.7854,7254416,1.111111111,20,1.111111111,0.755555556,2016,11.9,33.65
2782,3809278,FL16,76,5,2,489,lobster american,Homarus americanus,447,447,105.39,105.39,WH,KG,#N/A,59.55,45.84,RA,10/26/2016 4:00:00,10/26/2016 4:00:00,44.3501,-67.73643,44.34092,-67.75055,34.8,35.7,#N/A,20,0.8372,7254260,1,20,447,105.39,2016,12.2,33.42
2783,3809279,FL16,77,5,1,255,lobster american,Homarus americanus,331,331,54.34,54.34,WH,KG,#N/A,33.1,21.24,NR,10/26/2016 4:00:00,10/26/2016 4:00:00,44.4633,-67.85448,44.47617,-67.84978,4.6,5.4,#N/A,20,0.8186,7254279,1,20,331,54.34,2016,11.1,32.44
2784,3809280,FL16,78,5,4,621,lobster american,Homarus americanus,58,58,28.86,28.86,WH,KG,#N/A,9.28,19.58,R,10/27/2016 4:00:00,10/27/2016 4:00:00,44.28212,-67.49587,44.2762,-67.50742,71.1,69.8,#N/A,16,0.6384,7254298,1.25,20,72.5,36.075,2016,11.5,33.88
2785,3809281,FL16,79,5,4,670,lobster american,Homarus americanus,19,19,19.6,19.6,WH,KG,#N/A,6.96,12.64,R,10/27/2016 4:00:00,10/27/2016 4:00:00,44.25185,-67.46737,44.24672,-67.48562,101,100,#N/A,20,0.8685,7254317,1,20,19,19.6,2016,10.1,34.75
2786,3809282,FL16,80,5,3,436,lobster american,Homarus americanus,4,393,5.65,100.95,WH,KG,#N/A,#N/A,5.65,R,10/27/2016 4:00:00,10/27/2016 4:00:00,44.38842,-67.5415,44.37877,-67.55498,46.2,45,#N/A,20,0.8378,7254456,1,20,4,5.65,2016,12.2,33.09
2787,3809282,FL16,80,5,3,436,lobster american,Homarus americanus,389,#N/A,95.3,#N/A,WH,KG,#N/A,49.77,45.53,R,10/27/2016 4:00:00,10/27/2016 4:00:00,44.38842,-67.5415,44.37877,-67.55498,46.2,45,#N/A,20,0.8378,7254338,1,20,389,95.3,2016,12.2,33.09
2788,3809283,FL16,81,5,1,206,lobster american,Homarus americanus,1083,1084,144.5,145.19,WH,KG,#N/A,75.68,68.82,NR,10/29/2016 4:00:00,10/29/2016 4:00:00,44.51877,-67.52235,44.52648,-67.53112,13.7,11.2,#N/A,15,0.6302,7254356,1.333333333,20,1444,192.6666667,2016,11.2,32.9
2789,3809283,FL16,81,5,1,206,lobster american,Homarus americanus,1,#N/A,0.69,#N/A,WH,KG,#N/A,#N/A,0.69,NR,10/29/2016 4:00:00,10/29/2016 4:00:00,44.51877,-67.52235,44.52648,-67.53112,13.7,11.2,#N/A,15,0.6302,7254457,1.333333333,20,1.333333333,0.92,2016,11.2,32.9
2790,3809284,FL16,82,5,2,196,lobster american,Homarus americanus,194,194,42.03,42.03,WH,KG,#N/A,17.21,24.82,NR,10/29/2016 4:00:00,10/29/2016 4:00:00,44.51593,-67.42675,44.52565,-67.41252,33.2,35.8,#N/A,20,0.8719,7254376,1,20,194,42.03,2016,12,33.01
2791,3809285,FL16,83,5,1,115,lobster american,Homarus americanus,222,222,57.82,57.82,WH,KG,#N/A,30.13,27.69,NR,10/29/2016 4:00:00,10/29/2016 4:00:00,44.593,-67.44898,44.59977,-67.437,10.2,10.2,#N/A,19,0.7411,7254400,1.052631579,20,233.6842105,60.86315789,2016,10.8,32.77
2792,3938606,SP17,1,1,3,543,lobster american,Homarus americanus,41,41,21.64,21.64,WH,KG,#N/A,16.33,5.31,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.98847,-70.45495,42.98498,-70.47313,53.1,52.4,#N/A,20,0.83,7345078,1,20,41,21.64,2017,4.3,32.34
2793,3938607,SP17,2,1,3,645,lobster american,Homarus americanus,11,11,5.35,5.35,WH,KG,#N/A,0.82,4.53,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.92057,-70.42797,42.91708,-70.44478,40.4,39.5,#N/A,20,0.85,7345093,1,20,11,5.35,2017,4.3,32.38
2794,3938608,SP17,3,1,3,580,lobster american,Homarus americanus,94,94,25.18,25.18,WH,KG,#N/A,12.6,12.58,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.96742,-70.53527,42.9701,-70.51723,44,47.7,#N/A,20,0.81,7345115,1,20,94,25.18,2017,4.4,32.4
2795,3938609,SP17,4,1,2,657,lobster american,Homarus americanus,109,110,29.38,31.14,WH,KG,#N/A,15.82,13.56,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.88515,-70.64203,42.89388,-70.62622,38.1,39.1,#N/A,20,0.87,7345136,1,20,109,29.38,2017,4.4,32.25
2796,3938609,SP17,4,1,2,657,lobster american,Homarus americanus,1,#N/A,1.76,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.88515,-70.64203,42.89388,-70.62622,38.1,39.1,#N/A,20,0.87,7349761,1,20,1,1.76,2017,4.4,32.25
2797,3938610,SP17,5,1,1,610,lobster american,Homarus americanus,8,8,2.25,2.25,WH,KG,#N/A,2.09,0.16,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.9205,-70.76377,42.93165,-70.75197,14.1,15.4,#N/A,20,0.85,7345150,1,20,8,2.25,2017,4.7,31.84
2798,3938611,SP17,6,1,2,612,lobster american,Homarus americanus,67,67,15.42,15.42,WH,KG,#N/A,8.24,7.18,R,5/1/2017 4:00:00,5/1/2017 4:00:00,42.92625,-70.71478,42.93422,-70.69987,22.7,24.7,#N/A,20,0.84,7345168,1,20,67,15.42,2017,4.3,32.19
2799,3938612,SP17,7,1,2,434,lobster american,Homarus americanus,57,57,16.27,16.27,WH,KG,#N/A,7.91,8.36,R,5/2/2017 4:00:00,5/2/2017 4:00:00,43.08668,-70.4709,43.08895,-70.48323,37.3,36.1,#N/A,19,0.75,7345191,1.052631579,20,60,17.12631579,2017,4.3,32.27
2800,3938613,SP17,8,1,3,367,lobster american,Homarus americanus,92,92,20.41,20.41,WH,KG,#N/A,9.8,10.61,R,5/2/2017 4:00:00,5/2/2017 4:00:00,43.16212,-70.40307,43.15078,-70.40892,43.6,41.9,#N/A,18,0.77,7345209,1.111111111,20,102.2222222,22.67777778,2017,4.2,32.25
2801,3938614,SP17,9,1,4,390,lobster american,Homarus americanus,22,22,7.94,7.94,WH,KG,#N/A,3.99,3.95,R,5/2/2017 4:00:00,5/2/2017 4:00:00,43.14262,-70.31637,43.15387,-70.30485,65.2,65.3,#N/A,20,0.84,7345229,1,20,22,7.94,2017,4.4,32.41
2802,3938615,SP17,10,1,4,413,lobster american,Homarus americanus,3,12,2.6,8.16,WH,KG,#N/A,#N/A,#N/A,R,5/2/2017 4:00:00,5/2/2017 4:00:00,43.14255,-70.22827,43.13437,-70.24373,80.3,73.6,#N/A,20,0.86,7349765,1,20,3,2.6,2017,5.1,32.75
2803,3938615,SP17,10,1,4,413,lobster american,Homarus americanus,9,#N/A,5.56,#N/A,WH,KG,#N/A,0.84,4.72,R,5/2/2017 4:00:00,5/2/2017 4:00:00,43.14255,-70.22827,43.13437,-70.24373,80.3,73.6,#N/A,20,0.86,7345248,1,20,9,5.56,2017,5.1,32.75
2804,3938616,SP17,11,1,1,340,lobster american,Homarus americanus,15,15,3.6,3.6,WH,KG,#N/A,1.96,1.64,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.17597,-70.5833,43.18963,-70.58083,14.7,14,#N/A,20,0.83,7345259,1,20,15,3.6,2017,4.7,31.52
